cid,name,description,url,v_count,likes
1597522825892871, 第五人格公主抱 , 4月19日本次挑战热度前100名玩家，赠送第五人格“杰克公主抱”动作。本活动解释权归抖音所有，与Apple Inc.无关,https://www.douyin.com/share/challenge/1597522825892871 ,43,88924
1579990004686862, 异地恋, ,https://www.douyin.com/share/challenge/1579990004686862 ,1,87878
1605859614608392, 谁能想到 , 谁能想到镜子里的完美男生竟然没有一米八？！谁能想到镜子里的完美女生一天会吃五顿？！,https://www.douyin.com/share/challenge/1605859614608392 ,78,87682
1603154243155111, 世界杯，是时候炫球技了 , 四年一度的世界杯又来了，这个夏天是球迷时间！不管是真·球迷还是伪·球迷们，是不是都已经按耐不住准备守着直播看球赛了呢？不如在开赛之前做些“热身运动”，来比赛颠球吧！,https://www.douyin.com/share/challenge/1603154243155111 ,13,86292
1598870801941508, 你笑起来真好看 , 有人说，爱笑的女生，运气都不会太差。,https://www.douyin.com/share/challenge/1598870801941508 ,25,84235
1604954184934407, 是时候来安排一下了 , “你有你的小虎牙，我有我的小钢牙，不是很虎，但是很钢......安排！”最近你被这样的抖音流行语——“安排！”刷屏了吗？是不是也想造出属于自己的抖音句式呢~还等什么？来跟上“安排”的队形，一起说出你的抖音体“金句”吧~,https://www.douyin.com/share/challenge/1604954184934407 ,53,83442
1596783904193540, 我要挑战原唱！ , 听到一首好听的歌，K歌之王的你能忍住不翻唱一下吗快来秀出你的嗓音，挑战原唱吧？！,https://www.douyin.com/share/challenge/1596783904193540 ,7,79107
1605672264368135, 等等我先摆好造型 , 听说某些专业模特摆拍速度惊人，一秒一个造型，甚至一秒多个造型都可以毫无压力，游刃有余~这样“光速”切动作、换造型的拍照法，你尝试过吗？,https://www.douyin.com/share/challenge/1605672264368135 ,56,78419
1561383677659138, 画 , 我的画,https://www.douyin.com/share/challenge/1561383677659138 ,12,77226
1594640481305603, 这是猫的尊严！ , 喵星人集体抗议啦——“凭什么只有人脸才能识别贴纸？！猫脸不是脸吗？喵咪也要有专属贴纸！猫脸必须被识别！”,https://www.douyin.com/share/challenge/1594640481305603 ,7,75650
1599874441616391, 这是我的毕业之路 , 在操场上奔跑挥洒汗水，在教室里与书香为伴，可能是许多人最为珍贵难忘的一段青春时光了~毕业季如期而至，美好纯真的校园生活匆匆地画上了句点。你对学校有着怎样的留恋与不舍？那些校园的角落又承载了哪些回忆？也许和学校朝夕相伴了一个个春夏秋冬，有时也不曾细细地观察过它的音容笑貌。离开前，记得再好好欣赏一下这个校园的一砖一墙，一花一木，以及穿梭在其中可爱的人儿吧~,https://www.douyin.com/share/challenge/1599874441616391 ,8,75365
1605416936798221, 别给我发红牌 , “吹哨了吹哨了！裁判掏出了红牌！这张红牌究竟会罚给谁呢？”,https://www.douyin.com/share/challenge/1605416936798221 ,12,74667
1563263922057218, 新加坡 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1563263922057218 ,2,73643
1605075606430787, 胖头娃娃舞 , 将自己衣服的领子套在头上，露出大脑袋，你觉得自己像什么？是童年的玩具“套娃”？还是摇来摆去的“不倒翁玩偶”？——没错，变身胖头宝宝就是简单~,https://www.douyin.com/share/challenge/1605075606430787 ,7,72247
1602336356088840, 我才是好喝表情帝 , 暗恋苦?告白秒甜,https://www.douyin.com/share/challenge/1602336356088840 ,4,70660
1564458679308289, 篮球场 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1564458679308289 ,1,70581
1589905023150088, 旅行青蛙 , 游戏,https://www.douyin.com/share/challenge/1589905023150088 ,1,70496
1609942222481480, 开学抖文具 , 太阳当空照，花儿对我笑，小鸟说：开学啦！准备好打怪升级了吗？来抖音，晒出你最得力的装备吧！ 9月1日-3日，使用指定贴纸，参与拍摄并上传视频，前10000名用户进入挑战赛界面填写表单，即可获12色易水洗彩笔一份；获赞TOP1-5用户可获上海迪士尼家庭套票一份；获赞TOP6-20用户可获NUSIGN纽赛高级文具套装一份；获赞TOP21-50用户可获价值200元的得力电商现金券一张。活动奖品每个ID限领一份。9月10日18:00开奖。上天猫/京东官方旗舰店，了解更多得力开学装备。,https://www.douyin.com/share/challenge/1609942222481480 ,3,70000
1585740881798222, 这也要拿来运镜？！ , 运镜上瘾大概真的是一种“病”，只要熟悉的音乐一响起，不论我此时在做什么事，刮胡子，照镜子，梳头……手边的任意东西我都可以当手机，来个抖音运镜~看，这就是“抖音”现象，不是只有你一个人这样哦~朋友们，是否时刻感觉控制不住自己跟着音乐抖音？手机不在身边，那就赶快拿起身边的道具玩起来吧~啊啊啊~我真的抖音中毒太深了!,https://www.douyin.com/share/challenge/1585740881798222 ,1,69510
1584852667083789, 带上同事一起抖音 , 最近台湾医生们跳抖肩舞的视频火爆社交网络，抖音君觉得这大概是连舞痴都能学会的简单舞蹈了~,https://www.douyin.com/share/challenge/1584852667083789 ,3,69324
1571992830020610, 猜一猜 , 猜一猜这是什么,https://www.douyin.com/share/challenge/1571992830020610 ,1,68831
1565348497132546, 幼师 , 你们忙什么最近,https://www.douyin.com/share/challenge/1565348497132546 ,17,68021
1549617772481537, 薛之谦 , 薛之谦的歌~,https://www.douyin.com/share/challenge/1549617772481537 ,42,66936
1583125341426702, 连音社 , 送给所以狗狗们！,https://www.douyin.com/share/challenge/1583125341426702 ,26,66856
1603413635372056, 我才是世界杯“预言帝” , 激情一夏的世界杯战火已经点燃，各位球迷们都纷纷参与到预测球队胜负的队列中了吗？当年的预言帝“章鱼哥”保罗你们还记得吗？,https://www.douyin.com/share/challenge/1603413635372056 ,11,65851
1607023875842062, 我一笑就是一张大头照 , 一拍抖音你就控制不住笑成开心果？今天不如来挑战“我不能笑”！高冷，傲娇，忧郁范儿随意摆拍，只要不咧嘴微笑你就可以完美躲开“看谁先笑”道具的识别~露出微笑就会被抓拍无限放大版的大头照哦~,https://www.douyin.com/share/challenge/1607023875842062 ,29,64634
1581563544738909, 孙艺洲 , 孙艺洲,https://www.douyin.com/share/challenge/1581563544738909 ,16,63708
1581318031526989, 魔道祖师, ,https://www.douyin.com/share/challenge/1581318031526989 ,5,62987
1560034530455553, 成都 , 用成都这首歌拍,https://www.douyin.com/share/challenge/1560034530455553 ,14,62468
1604516699620360, 合拍，我比“它”更萌😏 , 谁说可爱只为萌宠量身打造？它们的每一个日常姿态或是舞蹈动作，也可以成为你的萌系代言符号。不信，就来试试用“合拍”功能，模仿萌宠的动作~你会发现，也许你比它更萌！,https://www.douyin.com/share/challenge/1604516699620360 ,13,61996
1599779074217998, 我有一张“镜面脸” , 一面镜子可以玩出多少花样？“用镜子玩手机提线木偶”、“镜子玩时间倒流超能力”以及——完美对称镜面脸，了解一下！,https://www.douyin.com/share/challenge/1599779074217998 ,4,60313
1560270663506945, 权志龙 , VIP应该都会用这个吧！,https://www.douyin.com/share/challenge/1560270663506945 ,34,59730
1584417001532429, 语录人生 , 心有猛虎细嗅蔷薇,https://www.douyin.com/share/challenge/1584417001532429 ,1,58519
1571086141733890, 粤语 , 相不相信我关了你的空调,https://www.douyin.com/share/challenge/1571086141733890 ,3,58070
1587499909609485, 第5人格 , 网易匠心巨制《第5人格》，一切恐惧源于未知。,https://www.douyin.com/share/challenge/1587499909609485 ,13,56353
1581746084596749, 石家庄 , 同城互关阿。,https://www.douyin.com/share/challenge/1581746084596749 ,57,55823
1598883375372291, 旅行就要“逛吃逛吃” , 生活不止眼前的苟且，还有“吃”和远方。,https://www.douyin.com/share/challenge/1598883375372291 ,14,54905
1551594539613185, 萌宠 , 晒出你们的宝贝,https://www.douyin.com/share/challenge/1551594539613185 ,86,54582
1559860925238274, 武术 , 武术有没有人呐,https://www.douyin.com/share/challenge/1559860925238274 ,8,53689
1584332488152077, got7 , Hard Carry,https://www.douyin.com/share/challenge/1584332488152077 ,66,52213
1584731082509341, 老师老师亲爱的老师 , 无所不能的幼儿老师 💕,https://www.douyin.com/share/challenge/1584731082509341 ,5,50817
1610305623628814, 开学季采访一下 , 滴！学生卡！新生还有五秒到达学校！请新华社、光明日报、人民网和北京日报、澎湃新闻、封面新闻、广西新闻网、东北网、大河报、成都商报、钱江晚报、亚心网、津云、南方plus客户端、扬子晚报、长春晚报、齐鲁壹点、海峡网做好加入“开学季采访一下”话题准备，带领我们一起走入开学季，采访一下吧！,https://www.douyin.com/share/challenge/1610305623628814 ,19,50646
1569460142320642, 攀爬自行车 , 借攀倒溜,https://www.douyin.com/share/challenge/1569460142320642 ,9,49990
1615624851606596, 召唤戏精代言人 , 京东京晚8点年度巨献“11.11戏精广告王”系列挑战赛上线啦！即日起，唤醒你的戏精人格参加京晚8点与联合利华发起的#召唤戏精代言人#挑战赛，创意演绎大牌广告，使用戏精专属贴纸，即有机会赢最新款戴森吹风机！,https://www.douyin.com/share/challenge/1615624851606596 ,20,49593
1579405067996222, 桂林 , 简单拍一下20块钱的地方，我在桂林写生😝😝,https://www.douyin.com/share/challenge/1579405067996222 ,5,48938
1588175883498510, 复仇者联盟3 , 说说一开始你是被谁带进漫威坑？,https://www.douyin.com/share/challenge/1588175883498510 ,5,48881
1590835515360334, 黄明昊 , 安利可盐可甜努力的小哥哥,https://www.douyin.com/share/challenge/1590835515360334 ,14,48786
1565071188255745, 小学生 , 四年级小学生报道，你是几年级？,https://www.douyin.com/share/challenge/1565071188255745 ,4,48612
1615816084828164, 万圣节捣蛋计划 , 万圣节来了！你准备好了吗？这个万圣节在抖音热搜榜上“捣蛋”才好玩~,https://www.douyin.com/share/challenge/1615816084828164 ,7,47878
1578618229462046, 坤坤 , 坤坤,https://www.douyin.com/share/challenge/1578618229462046 ,8,44710
1601052392184845, 你猜这是谁的影子😏 , 你是否也曾想要模仿奥特曼、美少女战士、超级赛亚人等等经典人物，圆自己一个变身梦，可是无奈道具简陋，无法达成逼真的变身效果？今天就让抖音君教你用影子来达成完美的变身——只需使用外形、轮廓形似的道具来装扮，映照出影子就可以哦。那些留在我们心里的经典形象，即使只是个影子也能一眼看出哦~,https://www.douyin.com/share/challenge/1601052392184845 ,11,43977
1595240796868701, 我背后有人😏 , 什么？你以为只有我一个人在你面前表演吗？那就想得太简单啦~ 其实，我的身后有这样一支大军哦~是不是出乎意料，大开眼界呢~不瞒你说，我好像也有一种特别的分身术😏~,https://www.douyin.com/share/challenge/1595240796868701 ,3,42749
1574433971203086, 剑三 , 来展示你的角色吧,https://www.douyin.com/share/challenge/1574433971203086 ,3,40979
1593294502170631, sass , 打开脑洞用慢动作拍出超酷的视频吧！,https://www.douyin.com/share/challenge/1593294502170631 ,2,39531
1600072941735944, 吃货大作战 , 金牌台湾卤肉饭，正宗老陕油泼面,https://www.douyin.com/share/challenge/1600072941735944 ,3,39303
1607529668547591, 穆小龙埃及日常 , 穆小龙在埃及的日常,https://www.douyin.com/share/challenge/1607529668547591 ,9,38996
1605138791906312, 玩转水下世界 , 夏日泳池趴来了，水下有什么好玩又666的操作？一起来秀！,https://www.douyin.com/share/challenge/1605138791906312 ,1,38053
1600612170947592, 小心，我要打响指了 , 如果你是漫威迷，相信你一定看了最新的复联3~影片中灭霸的角色是否给你留下了深刻的印象呢？当灭霸集齐宇宙无限宝石，带上无限手套，就能拥有一个响指团灭一半的惊天绝技~,https://www.douyin.com/share/challenge/1600612170947592 ,3,36513
1599434343090195, 抱歉，猜不透你的套路 , 总有人说，生活需要仪式感，于是——沐浴更衣、把头发梳成大人模样，收拾屋子，化起精致妆容，然后……出门倒垃圾。,https://www.douyin.com/share/challenge/1599434343090195 ,11,35689
1587023713928205, 一起敢黑带感 , 和百事黑罐#一起敢黑带感#，即享星战之旅。,https://www.douyin.com/share/challenge/1587023713928205 ,1,34934
1590647193492484, 遮天 , 遮天小说迷们  还记得小囡囡吗？你们最喜欢那个人 不为成仙，只为在那红尘中等你回来还是仙路尽头谁为峰，一见无始道成空,https://www.douyin.com/share/challenge/1590647193492484 ,14,34796
1567785493455873, 长沙 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1567785493455873 ,15,33862
1570183208165393, 文字控 , 文字控而已😊,https://www.douyin.com/share/challenge/1570183208165393 ,16,33778
1554563918946305, 王者荣耀, ,https://www.douyin.com/share/challenge/1554563918946305 ,8,33394
1570377637394433, 英语 , 各种英语，泰式，中式，英式，美式快来啊,https://www.douyin.com/share/challenge/1570377637394433 ,36,32748
1572349346767885, 茶卡盐湖 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1572349346767885 ,5,32332
1595537863078920, 生活，就要精致一点😏 , 来一小撮滑而劲道的挂面，抹上一道色泽恰好，弧度完美的辣椒油，摆上小辣椒，最后用香菜点缀一番，一盘颇具艺术感的“米其林摆盘”便出炉了~,https://www.douyin.com/share/challenge/1595537863078920 ,13,31896
1611823344632835, 捕捉身边的美好 , 什么是美好？大到爱国情怀，文化传承，小到一次关心，一个微笑，那些骄傲、感动、开心，都是值得记住的美好。,https://www.douyin.com/share/challenge/1611823344632835 ,233,31373
1611192272194573, ni才是红人 , 红人请留步，没错就是ni,https://www.douyin.com/share/challenge/1611192272194573 ,17,31300
1594807770256388, 奋斗吧，我的青春 , 还记得自己小时候青涩懵懂的模样吗？时光荏苒，如今的你是否已经成为当年自己期待的样子？人生不怕风浪，只怕自己没志气。青春正好，就要奋斗，快来分享关于你的青春奋斗故事吧！,https://www.douyin.com/share/challenge/1594807770256388 ,12,30732
1598816963283981, 幸福生活中的仪式感 , 仪式感让生活更有情调。,https://www.douyin.com/share/challenge/1598816963283981 ,5,30440
1549715734089730, 宿舍 , 宿舍生活,https://www.douyin.com/share/challenge/1549715734089730 ,4,29999
1615627564077064, 你是膜鬼吗 , 爱美的熬夜小恶魔看过来！伴着好听的音乐，使用云南白药采之汲天然专属贴纸，参加抖音挑战赛#你是膜鬼吗#。Show出你的可爱脸蛋，集赞做锦鲤！根据关联度及点赞数,https://www.douyin.com/share/challenge/1615627564077064 ,25,29931
1561962466252801, 英国 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1561962466252801 ,4,29716
1571184866366465, 英雄联盟, ,https://www.douyin.com/share/challenge/1571184866366465 ,6,29708
1565374376829953, 婚礼 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1565374376829953 ,11,29269
1573436272875597, 萌宠成精了 , 谁说萌宠不会说话？给家里的萌宠配上说话的声音，这个小人精简直要逆天啦！说好的建国以后不许成精，万万没想到你都会讲话啦～,https://www.douyin.com/share/challenge/1573436272875597 ,5,29266
1575344689274893, 青岛 , 海边,https://www.douyin.com/share/challenge/1575344689274893 ,19,29170
1599751836300301, 大美盐城 , 盐城 一个让人打开心扉的地方,https://www.douyin.com/share/challenge/1599751836300301 ,1,28031
1554389608741890, 童年 , 啊啊啊我怀念的童年！,https://www.douyin.com/share/challenge/1554389608741890 ,9,27898
