cid,name,description,url,v_count,likes
1603230412508167, 嘿，一起去旅行吧！ , 期待已久的端午小长假终于来了！你要去哪里度过自己的假期呢？是去品尝夜的巴黎，拥抱热情的岛屿，还是去浪漫的土耳其呢？,https://www.douyin.com/share/challenge/1603230412508167 ,41,8813
1615927977636935, 秀一波我的神操作 , 乐高当万能胶？UGG秒变夜店神器？酸奶手绘《蒙娜丽莎》……,https://www.douyin.com/share/challenge/1615927977636935 ,40,8144
1557656100811777, 抖音小助手 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1557656100811777 ,40,1629
1608407224398852, 送你999颗小心心 , 爱我就比心给我看！小手一动，就会有好多小心心从你的指尖流出，快去更新抖音至最新版本，选择【比心】道具——“给你，我爱的小心心呀！”,https://www.douyin.com/share/challenge/1608407224398852 ,40,596
1615908719305736, 抖音特效师星计划 , 特效师星计划来袭，新奇好玩道具更新不停，就等你来拍！参加挑战赛#抖音特效师星计划，点击拍摄-道具-原创分类，选择自己喜欢的道具，进行视频拍摄。12月13日，根据点赞排名及视频相关度，将有50名幸运儿可获得神秘奖品一份（本活动与Apple Inc.无关）,https://www.douyin.com/share/challenge/1615908719305736 ,40,433
1559841638160386, 宠物 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1559841638160386 ,39,12477
1614647300511748, 万圣节魔法之夜 , 万圣之夜的魔法力量下，你是不是也有突然闯入童话传说的躁动？跟着这段乐曲来起舞和沉醉吧，释放你的终极魔法梦境。,https://www.douyin.com/share/challenge/1614647300511748 ,38,14992
1614658627809283, 轻轻控住你 , 控花，控雨都玩过，控羽你试过吗？,https://www.douyin.com/share/challenge/1614658627809283 ,37,2029
1614651262704653, 是时候改造一下了 , 新出的这个贴纸敲好玩！只要张大嘴，就能马上get“亚洲邪术”，各位大兄dei快来玩一发。,https://www.douyin.com/share/challenge/1614651262704653 ,37,382
1553508302124033, 画画 , 最简画画,https://www.douyin.com/share/challenge/1553508302124033 ,37,3803
1570377637394433, 英语 , 各种英语，泰式，中式，英式，美式快来啊,https://www.douyin.com/share/challenge/1570377637394433 ,36,32748
1612578520925191, 中国发展有你有我 , 10月1日国庆节，是全民共庆中华人民共和国成立69周年的日子。,https://www.douyin.com/share/challenge/1612578520925191 ,36,21255
1615018936129543, 洗去尘杂回到18 , 洗去浮躁，永葆初心；洗去束缚，明净自如。18岁在即，易烊千玺邀请你，跟着推荐BGM，猛戳好爸爸贴纸，模仿示范视频，一起#洗去尘杂回到18。按点赞数和视频相关度：前15名抽奖有机会获易烊千玺生日会门票（共5张）及千玺签名照+易烊千玺封面杂志（共10份）；第16-50名获好爸爸机洗亲肤洗衣露1瓶。活动于11.16开奖。11.9-10上天猫好爸爸官方旗舰店报#洗去尘杂回到18#认领专享券！本活动与Apple Inc.无关,https://www.douyin.com/share/challenge/1615018936129543 ,36,4493
1598638678854660, 王者荣耀王者荣耀王者荣耀王者 , 王者荣耀上亿人都爱玩的游戏，赶快来跟我一起上传最精彩、最好玩的视频吧！,https://www.douyin.com/share/challenge/1598638678854660 ,35,17299
1548957900724225, 仓鼠 , 萌萌哒的小宠物(仓鼠)🐹,https://www.douyin.com/share/challenge/1548957900724225 ,35,20010
1606499294690308, 我变脸比翻书还快 , 变脸，川剧中的看家绝技。每次出场都伴随着现场的欢呼，以及丝丝的神秘气息。看着台上演员潇洒自如的切换脸谱，有没有幻想过自己也可以掌握这种酷酷的能力！,https://www.douyin.com/share/challenge/1606499294690308 ,34,975
1565354172049473, 长春 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1565354172049473 ,34,1734
1606499294690308, 我变脸比翻书还快 , 变脸，川剧中的看家绝技。每次出场都伴随着现场的欢呼，以及丝丝的神秘气息。看着台上演员潇洒自如的切换脸谱，有没有幻想过自己也可以掌握这种酷酷的能力！,https://www.douyin.com/share/challenge/1606499294690308 ,34,975
1562483860441089, 文字 , 抖音的一股清流！,https://www.douyin.com/share/challenge/1562483860441089 ,34,173503
1608847783184397, 是时候公布恋情了 , 谁说只有情侣们才能高调秀恩爱发糖，那些母胎单身的baby们也是时候公布你和爱豆的“恋情”了！使用闪屏拍摄手法，并在其中加入一帧你“男/女朋友”的照片——“没错，这就是我男/女朋友，截到算我输！”,https://www.douyin.com/share/challenge/1608847783184397 ,34,1359
1560270663506945, 权志龙 , VIP应该都会用这个吧！,https://www.douyin.com/share/challenge/1560270663506945 ,34,59730
1597002737214468, ninepercent , 最终九人 王者出道,https://www.douyin.com/share/challenge/1597002737214468 ,34,140138
1610125362126851, 有芯才能撩男神 , 乐华七子NEXT在此，男神就该这么撩！参加#有芯才能撩男神#挑战赛，pick专属配音及贴纸，召唤你的心动男神！按点赞数和视频相关度：第1名获乐华七子NEXT X 卡姿兰线下品牌party门票1张，第2-10名获小红唇7支唇膏音乐盒1套，第11-50名获小红唇唇膏1支，9月30日开奖。,https://www.douyin.com/share/challenge/1610125362126851 ,33,4510
1612749294052360, 优秀宝宝真会玩 , 坑爹坑妈，机智反转，奶音金句…现在的宝宝咋都那么优秀？优秀宝宝的这波操作简直666！,https://www.douyin.com/share/challenge/1612749294052360 ,32,25467
1608060139216904, 一键冷静做自己 , 夏天上车，想躲开热浪侵袭？那还不简单！提前5分钟，用安吉星智联APP，一键远程启动车内空调啊！,https://www.douyin.com/share/challenge/1608060139216904 ,31,2015
1608060139216904, 一键冷静做自己 , 夏天上车，想躲开热浪侵袭？那还不简单！提前5分钟，用安吉星智联APP，一键远程启动车内空调啊！,https://www.douyin.com/share/challenge/1608060139216904 ,31,2015
1616012579173389, 粉墨新声 , 避让避让！粉墨登场！,https://www.douyin.com/share/challenge/1616012579173389 ,30,412
1609385911489549, 一起来举爪 , “说过要对我好，还在外面乱吸猫！” 你在外面干的那些勾当，你家喵都知道！喵主子吃起醋来都不是好惹的! ,https://www.douyin.com/share/challenge/1609385911489549 ,29,1583
1607023875842062, 我一笑就是一张大头照 , 一拍抖音你就控制不住笑成开心果？今天不如来挑战“我不能笑”！高冷，傲娇，忧郁范儿随意摆拍，只要不咧嘴微笑你就可以完美躲开“看谁先笑”道具的识别~露出微笑就会被抓拍无限放大版的大头照哦~,https://www.douyin.com/share/challenge/1607023875842062 ,29,64634
1613837940313112, 当我被一首歌洗脑 , 一入电音深似海，从此走路特别拽。,https://www.douyin.com/share/challenge/1613837940313112 ,28,3964
1615099860318285, 看我大眼睛小红唇 , 我要卡姿兰大眼睛！更要卡姿兰小红唇！快来参加#看我大眼睛小红唇#挑战赛，只要挥挥手便能变换妆容风格，更能秀出你的大眼睛小红唇！按点赞数和视频相关度：前三名获iphone XS一台，第4-15名获乐华七子限量版7支装音乐礼盒+拾趣眼影盘，第16-50名获小红唇唇膏一支，11月11日开奖。前往卡姿兰天猫旗舰店，更有10万现金等你来瓜分，速速行动吧！本活动与Apple Inc.无关。,https://www.douyin.com/share/challenge/1615099860318285 ,27,5883
1570737659003905, 西安 , 我爱大西安,https://www.douyin.com/share/challenge/1570737659003905 ,27,15667
1615917132956695, 你打的哈欠像首歌 , 春困秋乏夏打盹？冬天也逃不过冬眠期的困扰呢！可是你打哈欠的样子好可爱哇，把你每天无数次打哈欠的声音记录下来，配上一首合适的音乐，可能就是一首歌呢～,https://www.douyin.com/share/challenge/1615917132956695 ,27,4470
1604239741363223, 这剧情，就缺一段抖音bgm😏 , 你有没有一种走到哪仿佛都有抖音神曲在耳边萦绕的感觉，甚至......在看电影或电视剧时也会不由自主地脑补一段抖音的bgm呢？当这些经典的影视剧片段遇上抖音bgm，会擦出怎样的火花？,https://www.douyin.com/share/challenge/1604239741363223 ,26,252
1609944819391495, 我才是实力自拍王 , 又是一年开学季来临，小哥哥小姐姐们，快来展现你的真正实力吧！,https://www.douyin.com/share/challenge/1609944819391495 ,26,1390
1565360758864898, 周杰伦演唱会 , 演唱会前夕,https://www.douyin.com/share/challenge/1565360758864898 ,26,6206
1583125341426702, 连音社 , 送给所以狗狗们！,https://www.douyin.com/share/challenge/1583125341426702 ,26,66856
1615289040723981, 比猫猫拿红包 , 11月7日-11月11日，带话题#比猫猫拿红包，并使用天猫官方同款贴纸+音乐上传视频，按视频点赞数量（数量相同则按视频提交先后 ）排名。设一等奖1名，获iPhoneXS 1台；二等奖10名，获200元天猫超市卡1张；三等奖20名，获100元天猫超市卡1张，排名截止11月12日0时。11月24日通过抖音站内信公布中奖名单及兑奖方式并通知中奖者，请及时提交兑奖所需信息。如用户有违规（如机器作弊等），将被取消中奖资格。主办方可根据实际调整规则，在活动页面公布后依法生效。,https://www.douyin.com/share/challenge/1615289040723981 ,26,13552
1598870801941508, 你笑起来真好看 , 有人说，爱笑的女生，运气都不会太差。,https://www.douyin.com/share/challenge/1598870801941508 ,25,84235
1615627564077064, 你是膜鬼吗 , 爱美的熬夜小恶魔看过来！伴着好听的音乐，使用云南白药采之汲天然专属贴纸，参加抖音挑战赛#你是膜鬼吗#。Show出你的可爱脸蛋，集赞做锦鲤！根据关联度及点赞数,https://www.douyin.com/share/challenge/1615627564077064 ,25,29931
1615022852692996, 我是你的理想型 , 帅气变型就有机会赢iPhone Xs Max！作为最酷帅有型的你，还在等什么？即刻参加京晚8点联合沙宣发起的“我是你的理想型”挑战赛，使用专属贴纸，拍出你的型格变身，惊喜大奖等你拿！,https://www.douyin.com/share/challenge/1615022852692996 ,25,3759
1600147528099843, 你真是每个动作都是戏😏 , 在抖音，表演影视剧台词不只有简单的对口型，还可以调动全身的形体动作去传递台词的含义。如果用手语动作拍手势舞对你来说已经十分得心应手了，不如来试试用丰富有趣而又形象的肢体语言，手语动作来表演经典影视剧的台词吧。不得不说，拥有如此别具一格的台词诠释方式，简直就是“不说话的表演大师”，你的每个动作都是戏~,https://www.douyin.com/share/challenge/1600147528099843 ,25,203384
1605388735620244, 我拍照永远一个表情 , 你有没有发现自己或是身边的某些朋友拍照总是保持一个表情呢？你拍照时脸上总是挂着怎样的表情呢？是尴尬而又不失礼貌的微笑，卖个萌嘟个嘴，或者摆出一副高冷忧郁气质范？,https://www.douyin.com/share/challenge/1605388735620244 ,25,27526
1572629432160270, 郑州 , 郑州小逗比,https://www.douyin.com/share/challenge/1572629432160270 ,25,3295
1554036363744257, 美食 , 美食大赛,https://www.douyin.com/share/challenge/1554036363744257 ,25,9183
1564242028218370, 昆明 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1564242028218370 ,25,9902
1560045571001346, 蹦迪 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1560045571001346 ,24,3555
1607020305902599, 美照的幕后真相 , 想用相机给自己拍出纤纤细腿、如柳细腰，可却总被现实打败？别怕，甭管真人长什么样，总有你不知道的小技巧可以帮助你拍出“脱胎换骨”的惊艳之照！赶快来和大家分享美照幕后的真相，掌握这些小窍门，谁还不能拍出完美“照骗”呢~,https://www.douyin.com/share/challenge/1607020305902599 ,24,7271
1615382340750344, 你是标准脸吗 , 我们常说的“三庭五眼”是人的脸长与脸宽的一般标准比例，把头部上下分为三等分，把头的宽度分为五等分。眉心线、鼻翼、人中点、完美贴合就是标准脸哦，用这个贴纸来测测你离标准脸差多少距离～,https://www.douyin.com/share/challenge/1615382340750344 ,24,6575
1605136309201923, 和那些年的暑期档合个拍 , 暑假对于你来说是怎样的回忆？不间断的蝉鸣声，吃不完的西瓜，或者记忆中循环播放的经典暑期档。你还记得那些年霸屏暑期档的影视剧吗？还记得那些经典的台词，角色和剧情吗？,https://www.douyin.com/share/challenge/1605136309201923 ,24,1148
1612739793282052, 简直不要太惊喜 , Simply Amazing！笑迎盛惠 看见惊喜,https://www.douyin.com/share/challenge/1612739793282052 ,23,429
1612865848721412, 对着这个天 , 人生就像是一趟列车，中途有人上来也会有人下去，我们唯一能做的就是珍惜当下。趁着我们还年轻，趁着我们还在一起，趁着今天天气不错，牵起你身边人的手，一起对着这个天，对着这个地，许下一个一定要幸福的愿望吧！,https://www.douyin.com/share/challenge/1612865848721412 ,23,6554
1613106577840142, 变一个啵啵给你 , 等下~变一个啵啵出来给你！听说好看的人都在这里？好看的你心动了么？快来“变一个啵啵给你”挑战一下吧！,https://www.douyin.com/share/challenge/1613106577840142 ,23,1283
1603876258892807, 跟着抖音逛正定 , 提起正定这座城市，你想到的是什么呢？是乒乓球世界冠军的摇篮国家乒乓球训练基地、87版《红楼梦》拍摄基地荣国府、赵子龙故里常山赵云庙、“京外第一古刹”隆兴寺，还有那著名的广慧寺、临济寺、开元寺等古建筑，或是当地正宗的烧麦、烧鸡等特色美食，还有美轮美奂的南门夜景...你去过正定吗？有什么让你印象深刻的美食、美景或人文风情？如果此时你正在正定或是即将去到这里，不妨用抖音记录那些属于你的“正定故事”，带大家一同感受这座千年古城的新魅力吧~,https://www.douyin.com/share/challenge/1603876258892807 ,23,2839
1562418214261762, 吉他 , 感觉自己疯了😂,https://www.douyin.com/share/challenge/1562418214261762 ,23,9862
1607127415329800, 看好我要变身 , 一起变,https://www.douyin.com/share/challenge/1607127415329800 ,22,5188
1575606429521933, 段宜恩 , got 7门面担当段宜恩mark,https://www.douyin.com/share/challenge/1575606429521933 ,22,10229
1572712610671629, 青海 , 青海美景,https://www.douyin.com/share/challenge/1572712610671629 ,22,16786
1575499478196238, 丧 , 假装很酷,https://www.douyin.com/share/challenge/1575499478196238 ,22,7095
1605867430787085, 求你别用慢动作了 , 慢动作记录了每一帧细腻的画面，定格了肉眼所捕捉不到的细节之美，可谁说慢动作一定很酷呢？也许很多尴尬，狰狞的瞬间，在慢镜头下也更加清晰可见，一览无余~你身边的人有没有不那么美或酷的一刻被慢镜头记录下来呢～趁他不注意赶紧分享出来吧～,https://www.douyin.com/share/challenge/1605867430787085 ,22,17664
1615010510175309, 这才是压轴走位 , 听说最近有很多人凭借着非凡的走位以及妖娆的身姿c位出道了？即使不站c位，照样能hold住全场！“这才是压轴走位”叫上你的戏精小伙伴一起来PK吧~,https://www.douyin.com/share/challenge/1615010510175309 ,22,913
1586063218660365, 偶像练习生 , .........,https://www.douyin.com/share/challenge/1586063218660365 ,22,122878
1599870072931331, 谁也挡不住你的微笑 , 你可能没有发现，你的回眸一笑百媚生，惊艳了那些平静无澜的日常；你蓦然回首地嫣然一笑，吹散了许多人心上的阴霾。就是这样平凡而又珍贵的笑容，传递温暖给予力量，拉近距离消除隔阂，温柔了每个人的世界。,https://www.douyin.com/share/challenge/1599870072931331 ,22,251747
1590933706469389, 绝地求生刺激战场 , 秀出你的操作,https://www.douyin.com/share/challenge/1590933706469389 ,21,6596
1601431026202696, 咱俩真“合拍”！ , 期待已久的分屏功能终于上线啦！在抖音就可以直接隔着屏幕来互动——用你的动作、语言隔空控制别人的表情或是身体动作，当然你也可以和屏幕里的另一个自己互动哦~,https://www.douyin.com/share/challenge/1601431026202696 ,21,180290
1614029684691976, 全城开秀 , 每个人都是潮流制造者，天猫双11全球潮流盛典邀你全城开秀。10/19-10/21日期间，在你的城市选择最能代表东方国潮、时髦潮范、元气乐活、艺术美力4种时尚风格的地标精彩走秀，搭配易烊千玺的全新双11主题曲，演绎你的潮流态度。,https://www.douyin.com/share/challenge/1614029684691976 ,21,1049
1615642581086215, 有棱角才好看 , 别丢掉你的生而有趣，玩出自己别样姿态；,https://www.douyin.com/share/challenge/1615642581086215 ,21,955
1552496822290434, 闺蜜 , 有闺蜜的晒晒！,https://www.douyin.com/share/challenge/1552496822290434 ,21,472
1612851128743944, 我们一起抖到底 , 生活琐碎烦恼太多，我们一起抖掉！,https://www.douyin.com/share/challenge/1612851128743944 ,21,23729
1604981444297735, 长春长春长春 , 在这我能感觉到你的存在，在这有我太多眷恋的东西，长春长春，我在这里欢笑我在这里哭泣，我在这活着也要在这里老去…,https://www.douyin.com/share/challenge/1604981444297735 ,21,5592
1611224095288334, 动起来才痛快 , 你的脖子能写字吗？够灵活，才配叫“写字脖”！,https://www.douyin.com/share/challenge/1611224095288334 ,21,12940
1612674164817944, 1019抖音美好奇妙夜 , 抖音美好奇妙夜2018浙江卫视秋季盛典，李宇春、王力宏、汪峰、罗志祥、宋茜、蔡徐坤、邓紫棋、NEXT、朴树、李荣浩、潘玮柏等大牌云集，10月19日，晚八点，浙江卫视，不见不散！,https://www.douyin.com/share/challenge/1612674164817944 ,21,1841
1582021699628045, 张国荣 , 怀念哥哥  怀念张国荣,https://www.douyin.com/share/challenge/1582021699628045 ,21,27368
1575419747441677, 南宁 , 南宁求偶遇,https://www.douyin.com/share/challenge/1575419747441677 ,21,3850
1612023168431117, 水果轰炸机 , 继【尬舞机】之后，抖音重磅推出【水果轰炸机】小游戏，张嘴吃水果，看你能吃到多少分，小提示：吃到不同道具会有不同“奖励”呦~,https://www.douyin.com/share/challenge/1612023168431117 ,20,17736
1609120168226824, 新生元气大作战 , 新生如何元气满满地面对未来的校园生活！录制视频演绎校园趣事、糗事、必备姿势！可以使用#新生元气剧场#专属贴纸进行拍摄，获赞数Top 50每人获赠1箱汤达人，获赞数Top 1未来10年的泡面由我们承包了！（每月定期向您寄送一箱产品）,https://www.douyin.com/share/challenge/1609120168226824 ,20,991
1558589039423489, 正能量 , 传播正能量啊！,https://www.douyin.com/share/challenge/1558589039423489 ,20,395674
1612186656350212, 这就是我的logo , 先锋做派，这就是我的logo。That’s my type，风格随时开秀！快加入vivo#这就是我的logo#手势舞挑战，与Ice、刘柏辛一起化身时尚先锋，玩转vivo LOGO PHONE！,https://www.douyin.com/share/challenge/1612186656350212 ,20,307
1604051461655555, 跟我打卡最红地标 , 你知道全北京最适合街拍的地方在哪里吗？,https://www.douyin.com/share/challenge/1604051461655555 ,20,881
1615624851606596, 召唤戏精代言人 , 京东京晚8点年度巨献“11.11戏精广告王”系列挑战赛上线啦！即日起，唤醒你的戏精人格参加京晚8点与联合利华发起的#召唤戏精代言人#挑战赛，创意演绎大牌广告，使用戏精专属贴纸，即有机会赢最新款戴森吹风机！,https://www.douyin.com/share/challenge/1615624851606596 ,20,49593
1615361086260227, 谁还不是个宝宝 , 今年11.11马上来袭，准备好跟我们一起嗨翻天了嘛~谁还不是个宝宝呢？本宝宝也要加入这支队伍，让我们跟随音乐节奏跳起来！,https://www.douyin.com/share/challenge/1615361086260227 ,19,3701
