cid,name,description,url,v_count,likes
1601704060055566, 别眨眼，我要“变身”了 , 小时候，是不是特别羡慕那些动画片里有“特别身份”的人物？水兵月变身之后不再是普通高中生而是守护和平的美少女战士，数码宝贝们配上标配BGM可以进化成高级版数码宝贝，是不是做梦都想“变身”成更好的自己吗？,https://www.douyin.com/share/challenge/1601704060055566 ,19,253311
1599870072931331, 谁也挡不住你的微笑 , 你可能没有发现，你的回眸一笑百媚生，惊艳了那些平静无澜的日常；你蓦然回首地嫣然一笑，吹散了许多人心上的阴霾。就是这样平凡而又珍贵的笑容，传递温暖给予力量，拉近距离消除隔阂，温柔了每个人的世界。,https://www.douyin.com/share/challenge/1599870072931331 ,25,251821
1602696558687246, 你的镜头推太近啦！ , 想拍摄一个从远处到近景的推近镜头，难道只能自己拿着手机跑过去吗？有了zoom新功能，拍摄视频的同时镜头推近不再成为难题！按住拍摄键开拍，同时向上拖动拍摄键就可实现镜头推近啦！,https://www.douyin.com/share/challenge/1602696558687246 ,48,251132
1569999863499778, 开空调 , 开空调！对炎热说不,https://www.douyin.com/share/challenge/1569999863499778 ,1,247199
1578221530159118, 慢慢来才够帅😎 , 当周围的人都以正常速度行走、做事，而你以一种迷之慢动作出场是一种怎样的画风？,https://www.douyin.com/share/challenge/1578221530159118 ,3,239311
1573819939610637, 漫威 , 喜欢漫威的小伙伴们，大家上视频吧！,https://www.douyin.com/share/challenge/1573819939610637 ,7,236442
1574030716416014, 绝地求生 , 吃鸡吃鸡！今晚吃鸡！,https://www.douyin.com/share/challenge/1574030716416014 ,10,229235
1594009542139907, 分娩疼痛 , 感受分娩疼痛,https://www.douyin.com/share/challenge/1594009542139907 ,1,219483
1600147528099843, 你真是每个动作都是戏😏 , 在抖音，表演影视剧台词不只有简单的对口型，还可以调动全身的形体动作去传递台词的含义。如果用手语动作拍手势舞对你来说已经十分得心应手了，不如来试试用丰富有趣而又形象的肢体语言，手语动作来表演经典影视剧的台词吧。不得不说，拥有如此别具一格的台词诠释方式，简直就是“不说话的表演大师”，你的每个动作都是戏~,https://www.douyin.com/share/challenge/1600147528099843 ,35,211842
1582970099534861, 往后余生 , 往后余生容得下两个人地方的你希望和谁一起？❤️,https://www.douyin.com/share/challenge/1582970099534861 ,11,203954
1590893120978087, 吃鸡我们是认真的 , 游戏中把把都吃不到鸡？那不如来现实生活中吃鸡！《终结者2：审判日》邀你来展示独特吃鸡法，快来晒出各种吃鸡相关的趣味视频参与活动！截至2月7日16:00，点赞排名前三的鸡友将依次获得Beats Solo3无线头戴式耳机、 Beats Pill蓝牙音箱、富士mini25拍立得相机，第四至第十名将获得抖音吃鸡礼盒。所有参与活动的用户都将获得价值88元的游戏礼包哦~~~（游戏礼包需在《终结者2：审判日》安卓端内完成领取，iOS客户端暂不支持。）,https://www.douyin.com/share/challenge/1590893120978087 ,1,200226
1599884221663246, 大笑江湖舞 , 我们一起来大笑江湖吧,https://www.douyin.com/share/challenge/1599884221663246 ,2,199808
1586063218660365, 偶像练习生 , .........,https://www.douyin.com/share/challenge/1586063218660365 ,44,190120
1561456175697921, 减肥 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1561456175697921 ,15,189065
1556922701042689, cosplay , 听说cos和音乐更配哦,https://www.douyin.com/share/challenge/1556922701042689 ,32,186924
1567988597190657, 云南 , 旅游业,https://www.douyin.com/share/challenge/1567988597190657 ,4,184800
1601431026202696, 咱俩真“合拍”！ , 期待已久的分屏功能终于上线啦！在抖音就可以直接隔着屏幕来互动——用你的动作、语言隔空控制别人的表情或是身体动作，当然你也可以和屏幕里的另一个自己互动哦~,https://www.douyin.com/share/challenge/1601431026202696 ,23,181538
1564739495504897, 夹娃娃 , 西安，夹娃娃大神挑战,https://www.douyin.com/share/challenge/1564739495504897 ,1,181288
1584126611450894, exo , 喜欢exo的可以参与哦  本命灿烈伯贤.,https://www.douyin.com/share/challenge/1584126611450894 ,35,180093
1591279980845063, 你才是“镜头”的焦点！ , 盛装出镜，粉墨登场也许吸人眼球；但其貌不扬，平淡无奇，你也可以是别人眼中的主角~,https://www.douyin.com/share/challenge/1591279980845063 ,11,178500
1602600378415118, 这些道具也能拍大片？！ , 想要拍出个性独特的照片，不仅仅需要好的拍照技巧与角度，恰到好处的道具也能锦上添花，让照片更有意境与美感。,https://www.douyin.com/share/challenge/1602600378415118 ,11,176368
1562483860441089, 文字 , 抖音的一股清流！,https://www.douyin.com/share/challenge/1562483860441089 ,10,173172
1564171499234306, 穷人家的孩子早当家 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1564171499234306 ,1,163159
1587402328637454, 绝地求生花式死法 , 吃鸡路上各种有趣的死法,https://www.douyin.com/share/challenge/1587402328637454 ,1,162053
1592636466781262, 捣蒜舞 , 豆芽们~开年最火的捣蒜舞了解一下啦！没错，这是抖音君见过最洗脑的捣蒜姿势了，你还不来跟一波风嘛！,https://www.douyin.com/share/challenge/1592636466781262 ,5,157278
1564387498354690, 比心 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1564387498354690 ,5,156847
1563268918311937, 自我介绍 , 好饿🌚,https://www.douyin.com/share/challenge/1563268918311937 ,1,155486
1593023133912071, 独孤天下 , 就喜欢安以轩的性格，霸气侧漏,https://www.douyin.com/share/challenge/1593023133912071 ,1,150401
1615114707537927, 与流量王者合拍 , 上海移动“全国大流量套餐”，给你无限的探索，让你成为当之无愧的流量霸主，10月25-27日，参与上海移动#与流量王者合拍挑战赛，模仿示范视频，脑洞大开进行合拍，有机会赢取60GB流量及千兆宽带大礼！,https://www.douyin.com/share/challenge/1615114707537927 ,9,150274
1588175883498510, 复仇者联盟3 , 说说一开始你是被谁带进漫威坑？,https://www.douyin.com/share/challenge/1588175883498510 ,6,145609
1583125341426702, 连音社 , 送给所以狗狗们！,https://www.douyin.com/share/challenge/1583125341426702 ,45,145318
1598875034085390, 新泡沫之夏 , 张雪迎秦俊杰,https://www.douyin.com/share/challenge/1598875034085390 ,1,144350
1597002737214468, ninepercent , 最终九人 王者出道,https://www.douyin.com/share/challenge/1597002737214468 ,43,142385
1593811418128392, 奥斯卡欠你一座小金人😏 , 一年一度的奥斯卡金像奖又要开始颁奖了，亲爱的豆芽们，此时不拼一下演技，更待何时？,https://www.douyin.com/share/challenge/1593811418128392 ,17,142215
1614569260071949, hello手势舞 , 见面打招呼还在招手say hello？不不不~作为新时代的弄潮儿，见面不先来一段手势舞怎么能体现出我们高端大气上档次的贵族气质呢！所以，以后见面请用“hello手势舞”跟我打招呼~,https://www.douyin.com/share/challenge/1614569260071949 ,5,142208
1564824320418945, 喜欢 , 我不擅长可爱 装嫩卖萌 ,https://www.douyin.com/share/challenge/1564824320418945 ,2,141435
1591038305453127, 我能弹动音波😏 , 最强音波来袭，你还不抖抖抖抖起来嘛~,https://www.douyin.com/share/challenge/1591038305453127 ,4,133146
1598542370355245, 蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐 , 披金成王，伴坤远航。我们是ikun没有任何理由，不需要任何证明。,https://www.douyin.com/share/challenge/1598542370355245 ,86,123142
1569543287123969, 猜车 , 我来发车你来猜,https://www.douyin.com/share/challenge/1569543287123969 ,14,123141
1587478094660622, 🚫冰冻挑战🚫 , 想象一下如果拍抖音过程中像是突然被施了“冰冻”魔法，将保持一段时间无法动弹，定格在画面中，会是什么样的情景~此刻，你正摆着一个怎样的动作？是舒服帅气的pose，还是艰难而狰狞的强撑？,https://www.douyin.com/share/challenge/1587478094660622 ,2,120171
1599450291725320, 千店繁华万象有为 , HESR华为授权体验店2000家庆典,https://www.douyin.com/share/challenge/1599450291725320 ,3,119812
1559841638160386, 宠物 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1559841638160386 ,46,116474
1575369394224141, 郑爽 , 是爽歪歪的都可以参加,https://www.douyin.com/share/challenge/1575369394224141 ,152,113845
1598506744535063, 有你在身边就很美 , “想和你一起看一场演唱会，想你难过时在我怀中流泪，想和你背包走遍天南地北……”你的身边有没有这样的一个人，你们一起走过埋头苦读的青葱岁月，一起背着背包走遍天南地北，TA难过时你在身边，你闪耀时也有TA作陪，你们在一起，就是最完美的阵容。一直陪在你身边的那个人，又是谁呢？不管是朋友、恋人还是家人，快和你的那个TA一起录出你们的“陪伴”吧！,https://www.douyin.com/share/challenge/1598506744535063 ,12,113686
1600951854012424, 敬礼，我的“超级英雄”！ , 对于现在的很多年轻人来说，提起“英雄”，他们会马上想到超人、蝙蝠侠、钢铁侠这样的动漫形象。,https://www.douyin.com/share/challenge/1600951854012424 ,3,113361
1549701348199425, 王俊凯 , 王俊凯，凯！凯！凯！凯！凯！,https://www.douyin.com/share/challenge/1549701348199425 ,74,112563
1563931641435137, 易烊千玺 , 爱,https://www.douyin.com/share/challenge/1563931641435137 ,232,112037
1563095009253378, 汉服 , 今天你穿汉服了吗,https://www.douyin.com/share/challenge/1563095009253378 ,85,110803
1587135067847694, 护士懂护士 , 护士的辛苦，你懂的,https://www.douyin.com/share/challenge/1587135067847694 ,9,109930
1568641664136194, 初次见面 , 第一次玩抖音 打个招呼~~~,https://www.douyin.com/share/challenge/1568641664136194 ,1,108118
1595712446058510, 这，就是我 , 曾几何时，你也开始因为别人的评判而改变自己，抛去自己原来的样子，穿上伪装，为了合群而妥协。可这真的是你喜欢的自己的样子吗？,https://www.douyin.com/share/challenge/1595712446058510 ,6,108108
1594176527027208, 那些年我错过的抖音神曲 , 这些熟悉的抖音经典曲目你还记得吗？陪伴抖音这么久，听到这些歌有没有些许美好感动的回忆涌上心头呢。不论你因为哪些歌而入坑抖音，都来复习一下你当时的入坑曲吧~听，耳熟能详的音乐又响起起来了，是时候再现经典了~,https://www.douyin.com/share/challenge/1594176527027208 ,4,107827
1603306822020164, 键帽 , 键帽七天换,https://www.douyin.com/share/challenge/1603306822020164 ,16,107696
1573721726566413, 广东雨神 , 保护我方乳神，模仿广东雨神...,https://www.douyin.com/share/challenge/1573721726566413 ,2,100202
1585120603577358, 小心我的眼神杀😏 , 一双深邃动人，勾魂摄魄的双眼可以秒杀一切~你一眨眼，仿佛机关枪一般，biubiubiu自带威力发射~让对面的人猝不及防无法闪躲，一度拜倒在这眼神杀的魅惑下~想试试，你的眼神有多杀多撩多迷人？赶快使用音频《眼神杀》或其他合适的原创音频，用眼神展现你强大的气场~今天，就让你的眼睛来做猎物杀手！,https://www.douyin.com/share/challenge/1585120603577358 ,6,97414
1583127640371214, 盐城 , 盐城，一个让人打开心扉的地方,https://www.douyin.com/share/challenge/1583127640371214 ,13,97164
1568025021644866, 林宥嘉 , 热舞林宥嘉,https://www.douyin.com/share/challenge/1568025021644866 ,5,95976
1605570374055940, 跟着抖音游敦煌 , 提起敦煌这座城市，你想到的是什么呢？是沙漠第一泉“月牙泉”，是世界文化遗产莫高窟，还是鸣沙山上的驼铃悠扬、阳关城墙上文人墨客留下的浅吟低唱，鬼斧神工的雅丹地貌，或是当地正宗的驴肉黄面，烤羊排、杏皮水、泡儿油糕…你去过敦煌吗？有什么让你驻足流连的美食、风景或人文风情？如果此时你正在敦煌生活或是正要去这里探秘，不防用抖音记录这座历史文化名城的美丽故事，一起感受诗与远方，如梦敦煌！,https://www.douyin.com/share/challenge/1605570374055940 ,9,95070
1605570374055940, 跟着抖音游敦煌 , 提起敦煌这座城市，你想到的是什么呢？是沙漠第一泉“月牙泉”，是世界文化遗产莫高窟，还是鸣沙山上的驼铃悠扬、阳关城墙上文人墨客留下的浅吟低唱，鬼斧神工的雅丹地貌，或是当地正宗的驴肉黄面，烤羊排、杏皮水、泡儿油糕…你去过敦煌吗？有什么让你驻足流连的美食、风景或人文风情？如果此时你正在敦煌生活或是正要去这里探秘，不妨用抖音记录这座历史文化名城的美丽故事，一起感受诗与远方，如梦敦煌！,https://www.douyin.com/share/challenge/1605570374055940 ,9,95070
1570162311340034, 铲屎官和他的主人 , 当当当~萌宠特辑来啦~每一个宠物都是可爱的小天使！身为一名铲屎官，我骄傲~我自豪~我光荣！,https://www.douyin.com/share/challenge/1570162311340034 ,4,92884
1590557225016327, 快看我的“超能力”😏 , 不知道从什么时候开始，偶像剧里的男女主没有点超能力，剧情就编不下去——男主可以瞬间移动、让时间静止；女主可以做梦预知未来；简直是飞檐走壁，无所不能，看了这么多偶像剧，你不想玩一玩超能力吗？抖音帮你轻松实现！,https://www.douyin.com/share/challenge/1590557225016327 ,4,92596
1607398682137613, 保护我方技术流 , 技术流不多了，赶紧加入吧，保护我方技术流,https://www.douyin.com/share/challenge/1607398682137613 ,4,90879
1598870801941508, 你笑起来真好看 , 有人说，爱笑的女生，运气都不会太差。,https://www.douyin.com/share/challenge/1598870801941508 ,29,89144
1597522825892871, 第五人格公主抱 , 4月19日本次挑战热度前100名玩家，赠送第五人格“杰克公主抱”动作。本活动解释权归抖音所有，与Apple Inc.无关,https://www.douyin.com/share/challenge/1597522825892871 ,43,88924
1579990004686862, 异地恋, ,https://www.douyin.com/share/challenge/1579990004686862 ,1,87878
1584578757163117, 今晚维密我开场 , “我觉得我和维密——只差一双翅膀的距离！”,https://www.douyin.com/share/challenge/1584578757163117 ,1,87621
1584578757163117, 今晚维密我开场 , 今年的维密大秀又一次刷新了大家对时尚的认知，“东北土味”、“床上用品四件套秀服”，真是让人亲切感满满呢！这么接地气的维密秀场，看来，是时候到你出场了，快换上你的秀服，走出你的步伐，今年维密你来开场吧！,https://www.douyin.com/share/challenge/1584578757163117 ,1,87621
1603154243155111, 世界杯，是时候炫球技了 , 四年一度的世界杯又来了，这个夏天是球迷时间！不管是真·球迷还是伪·球迷们，是不是都已经按耐不住准备守着直播看球赛了呢？不如在开赛之前做些“热身运动”，来比赛颠球吧！,https://www.douyin.com/share/challenge/1603154243155111 ,15,87113
1560270663506945, 权志龙 , VIP应该都会用这个吧！,https://www.douyin.com/share/challenge/1560270663506945 ,35,85126
1604954184934407, 是时候来安排一下了 , “你有你的小虎牙，我有我的小钢牙，不是很虎，但是很钢......安排！”最近你被这样的抖音流行语——“安排！”刷屏了吗？是不是也想造出属于自己的抖音句式呢~还等什么？来跟上“安排”的队形，一起说出你的抖音体“金句”吧~,https://www.douyin.com/share/challenge/1604954184934407 ,59,84010
1561383677659138, 画 , 我的画,https://www.douyin.com/share/challenge/1561383677659138 ,13,80884
1590031255184387, 陈立农 , 超级可爱的一个男孩子,https://www.douyin.com/share/challenge/1590031255184387 ,70,80641
1605672264368135, 等等我先摆好造型 , 听说某些专业模特摆拍速度惊人，一秒一个造型，甚至一秒多个造型都可以毫无压力，游刃有余~这样“光速”切动作、换造型的拍照法，你尝试过吗？,https://www.douyin.com/share/challenge/1605672264368135 ,71,80187
1612749294052360, 优秀宝宝真会玩 , 坑爹坑妈，机智反转，奶音金句…现在的宝宝咋都那么优秀？优秀宝宝的这波操作简直666！,https://www.douyin.com/share/challenge/1612749294052360 ,41,79874
1565892214407169, 后来 , 奶茶姐姐刘若英来我们大信阳啦,https://www.douyin.com/share/challenge/1565892214407169 ,6,79526
1596783904193540, 我要挑战原唱！ , 听到一首好听的歌，K歌之王的你能忍住不翻唱一下吗快来秀出你的嗓音，挑战原唱吧？！,https://www.douyin.com/share/challenge/1596783904193540 ,7,79107
1594640481305603, 这是猫的尊严！ , 喵星人集体抗议啦——“凭什么只有人脸才能识别贴纸？！猫脸不是脸吗？喵咪也要有专属贴纸！猫脸必须被识别！”,https://www.douyin.com/share/challenge/1594640481305603 ,7,75650
1599874441616391, 这是我的毕业之路 , 在操场上奔跑挥洒汗水，在教室里与书香为伴，可能是许多人最为珍贵难忘的一段青春时光了~毕业季如期而至，美好纯真的校园生活匆匆地画上了句点。你对学校有着怎样的留恋与不舍？那些校园的角落又承载了哪些回忆？也许和学校朝夕相伴了一个个春夏秋冬，有时也不曾细细地观察过它的音容笑貌。离开前，记得再好好欣赏一下这个校园的一砖一墙，一花一木，以及穿梭在其中可爱的人儿吧~,https://www.douyin.com/share/challenge/1599874441616391 ,9,75388
1591120392784925, 易烊千玺易烊千玺易烊千玺 , 千玺真的长大了,https://www.douyin.com/share/challenge/1591120392784925 ,51,75192
1605416936798221, 别给我发红牌 , “吹哨了吹哨了！裁判掏出了红牌！这张红牌究竟会罚给谁呢？”,https://www.douyin.com/share/challenge/1605416936798221 ,13,75075
1562418214261762, 吉他 , 感觉自己疯了😂,https://www.douyin.com/share/challenge/1562418214261762 ,23,74888
1590089552999427, 表白蔡徐坤 , 偶像练习生 pick 坤坤小哥哥！,https://www.douyin.com/share/challenge/1590089552999427 ,34,73776
1563263922057218, 新加坡 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1563263922057218 ,2,73643
1605075606430787, 胖头娃娃舞 , 将自己衣服的领子套在头上，露出大脑袋，你觉得自己像什么？是童年的玩具“套娃”？还是摇来摆去的“不倒翁玩偶”？——没错，变身胖头宝宝就是简单~,https://www.douyin.com/share/challenge/1605075606430787 ,9,72417
1549617772481537, 薛之谦 , 薛之谦的歌~,https://www.douyin.com/share/challenge/1549617772481537 ,51,71141
1602336356088840, 我才是好喝表情帝 , 暗恋苦?告白秒甜,https://www.douyin.com/share/challenge/1602336356088840 ,6,70699
1564458679308289, 篮球场 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1564458679308289 ,1,70581
1595537863078920, 生活，就要精致一点😏 , 来一小撮滑而劲道的挂面，抹上一道色泽恰好，弧度完美的辣椒油，摆上小辣椒，最后用香菜点缀一番，一盘颇具艺术感的“米其林摆盘”便出炉了~,https://www.douyin.com/share/challenge/1595537863078920 ,16,70508
1589905023150088, 旅行青蛙 , 游戏,https://www.douyin.com/share/challenge/1589905023150088 ,1,70496
1609942222481480, 开学抖文具 , 太阳当空照，花儿对我笑，小鸟说：开学啦！准备好打怪升级了吗？来抖音，晒出你最得力的装备吧！ 9月1日-3日，使用指定贴纸，参与拍摄并上传视频，前10000名用户进入挑战赛界面填写表单，即可获12色易水洗彩笔一份；获赞TOP1-5用户可获上海迪士尼家庭套票一份；获赞TOP6-20用户可获NUSIGN纽赛高级文具套装一份；获赞TOP21-50用户可获价值200元的得力电商现金券一张。活动奖品每个ID限领一份。9月10日18:00开奖。上天猫/京东官方旗舰店，了解更多得力开学装备。,https://www.douyin.com/share/challenge/1609942222481480 ,3,70000
1585740881798222, 这也要拿来运镜？！ , 运镜上瘾大概真的是一种“病”，只要熟悉的音乐一响起，不论我此时在做什么事，刮胡子，照镜子，梳头……手边的任意东西我都可以当手机，来个抖音运镜~看，这就是“抖音”现象，不是只有你一个人这样哦~朋友们，是否时刻感觉控制不住自己跟着音乐抖音？手机不在身边，那就赶快拿起身边的道具玩起来吧~啊啊啊~我真的抖音中毒太深了!,https://www.douyin.com/share/challenge/1585740881798222 ,1,69510
1584852667083789, 带上同事一起抖音 , 最近台湾医生们跳抖肩舞的视频火爆社交网络，抖音君觉得这大概是连舞痴都能学会的简单舞蹈了~,https://www.douyin.com/share/challenge/1584852667083789 ,3,69324
1571992830020610, 猜一猜 , 猜一猜这是什么,https://www.douyin.com/share/challenge/1571992830020610 ,1,68831
1607023875842062, 我一笑就是一张大头照 , 一拍抖音你就控制不住笑成开心果？今天不如来挑战“我不能笑”！高冷，傲娇，忧郁范儿随意摆拍，只要不咧嘴微笑你就可以完美躲开“看谁先笑”道具的识别~露出微笑就会被抓拍无限放大版的大头照哦~,https://www.douyin.com/share/challenge/1607023875842062 ,36,68781
1565348497132546, 幼师 , 你们忙什么最近,https://www.douyin.com/share/challenge/1565348497132546 ,17,68021
1603413635372056, 我才是世界杯“预言帝” , 激情一夏的世界杯战火已经点燃，各位球迷们都纷纷参与到预测球队胜负的队列中了吗？当年的预言帝“章鱼哥”保罗你们还记得吗？,https://www.douyin.com/share/challenge/1603413635372056 ,11,65851
1604516699620360, 合拍，我比“它”更萌😏 , 谁说可爱只为萌宠量身打造？它们的每一个日常姿态或是舞蹈动作，也可以成为你的萌系代言符号。不信，就来试试用“合拍”功能，模仿萌宠的动作~你会发现，也许你比它更萌！,https://www.douyin.com/share/challenge/1604516699620360 ,15,64439
1590835515360334, 黄明昊 , 安利可盐可甜努力的小哥哥,https://www.douyin.com/share/challenge/1590835515360334 ,33,64191
1581563544738909, 孙艺洲 , 孙艺洲,https://www.douyin.com/share/challenge/1581563544738909 ,16,63708
1581318031526989, 魔道祖师, ,https://www.douyin.com/share/challenge/1581318031526989 ,5,62987
1560034530455553, 成都 , 用成都这首歌拍,https://www.douyin.com/share/challenge/1560034530455553 ,14,62468
1599779074217998, 我有一张“镜面脸” , 一面镜子可以玩出多少花样？“用镜子玩手机提线木偶”、“镜子玩时间倒流超能力”以及——完美对称镜面脸，了解一下！,https://www.douyin.com/share/challenge/1599779074217998 ,4,60313
1604395036759044, 你真的不是伪球迷？！ , ——“哪一队是中国队呀？”,https://www.douyin.com/share/challenge/1604395036759044 ,9,60063
1591980271237133, 蔡徐坤蔡徐坤 , 蔡徐坤不配第八只配第一,https://www.douyin.com/share/challenge/1591980271237133 ,27,59827
1579405067996222, 桂林 , 简单拍一下20块钱的地方，我在桂林写生😝😝,https://www.douyin.com/share/challenge/1579405067996222 ,6,58612
1584417001532429, 语录人生 , 心有猛虎细嗅蔷薇,https://www.douyin.com/share/challenge/1584417001532429 ,1,58519
1571086141733890, 粤语 , 相不相信我关了你的空调,https://www.douyin.com/share/challenge/1571086141733890 ,3,58070
1584332488152077, got7 , Hard Carry,https://www.douyin.com/share/challenge/1584332488152077 ,84,56426
1587499909609485, 第5人格 , 网易匠心巨制《第5人格》，一切恐惧源于未知。,https://www.douyin.com/share/challenge/1587499909609485 ,13,56353
1581746084596749, 石家庄 , 同城互关阿。,https://www.douyin.com/share/challenge/1581746084596749 ,58,55848
1559860925238274, 武术 , 武术有没有人呐,https://www.douyin.com/share/challenge/1559860925238274 ,17,55238
1598883375372291, 旅行就要“逛吃逛吃” , 生活不止眼前的苟且，还有“吃”和远方。,https://www.douyin.com/share/challenge/1598883375372291 ,14,54905
1607020305902599, 美照的幕后真相 , 想用相机给自己拍出纤纤细腿、如柳细腰，可却总被现实打败？别怕，甭管真人长什么样，总有你不知道的小技巧可以帮助你拍出“脱胎换骨”的惊艳之照！赶快来和大家分享美照幕后的真相，掌握这些小窍门，谁还不能拍出完美“照骗”呢~,https://www.douyin.com/share/challenge/1607020305902599 ,41,54756
1551594539613185, 萌宠 , 晒出你们的宝贝,https://www.douyin.com/share/challenge/1551594539613185 ,91,54729
1601052392184845, 你猜这是谁的影子😏 , 你是否也曾想要模仿奥特曼、美少女战士、超级赛亚人等等经典人物，圆自己一个变身梦，可是无奈道具简陋，无法达成逼真的变身效果？今天就让抖音君教你用影子来达成完美的变身——只需使用外形、轮廓形似的道具来装扮，映照出影子就可以哦。那些留在我们心里的经典形象，即使只是个影子也能一眼看出哦~,https://www.douyin.com/share/challenge/1601052392184845 ,13,54421
1556856443091969, 周杰伦 , 模仿周杰伦的演唱,https://www.douyin.com/share/challenge/1556856443091969 ,73,52615
1606296867108958, 吉他吉他大吉他 , 噜啦啦,https://www.douyin.com/share/challenge/1606296867108958 ,7,51190
1610305623628814, 开学季采访一下 , 滴！学生卡！新生还有五秒到达学校！请新华社、光明日报、人民网和北京日报、澎湃新闻、封面新闻、广西新闻网、东北网、大河报、成都商报、钱江晚报、亚心网、津云、南方plus客户端、扬子晚报、长春晚报、齐鲁壹点、海峡网做好加入“开学季采访一下”话题准备，带领我们一起走入开学季，采访一下吧！,https://www.douyin.com/share/challenge/1610305623628814 ,27,50847
1584731082509341, 老师老师亲爱的老师 , 无所不能的幼儿老师 💕,https://www.douyin.com/share/challenge/1584731082509341 ,5,50817
1569460142320642, 攀爬自行车 , 借攀倒溜,https://www.douyin.com/share/challenge/1569460142320642 ,9,49990
1565071188255745, 小学生 , 四年级小学生报道，你是几年级？,https://www.douyin.com/share/challenge/1565071188255745 ,4,48612
1615816084828164, 万圣节捣蛋计划 , 万圣节来了！你准备好了吗？这个万圣节在抖音热搜榜上“捣蛋”才好玩~,https://www.douyin.com/share/challenge/1615816084828164 ,7,47878
1587374223606797, 哼，再也不理你了！ , “重返童年”的潮流又双叒叕回来啦！还记得小时候你因为玩具、零食被抢而生气的样子吗？双手举过头顶，再把胳膊抱在胸前，头扭向一边，然后“哼~”——抖音君不得不说，除了稍稍有些夸张，这一套动作真的有模仿到精髓啊！,https://www.douyin.com/share/challenge/1587374223606797 ,2,45529
1613022799428685, 与爱驰行爱你80秒 , 1.用自己的方式，录制视频表达“心中的爱”，对象不限，一切美好都能成为你的所爱,https://www.douyin.com/share/challenge/1613022799428685 ,27,45364
